IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,25.79808235168457,20627,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,prisjakt.no.,A,34.461021423339844,64,1,"104.26.9.137, 104.26.8.137",
8.8.4.4,Google Public DNS (2),0,google.no.,A,40.82894325256348,17,1,216.58.211.3,
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,28.681039810180664,224,1,216.58.207.227,
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,27.53901481628418,182,1,172.217.22.163,
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,30.20310401916504,9960,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,29.573917388916016,144,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,26.185035705566406,289,1,216.58.207.227,
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,41.46003723144531,6778,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.168, 84.234.155.176",
8.8.4.4,Google Public DNS (2),0,cache-10.tek.no.,A,58.71081352233887,59,1,"52.17.125.147, 52.48.198.160, 52.48.8.127",
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,62.33406066894531,134,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.184, 84.234.155.163, 84.234.155.185, 84.234.155.187, 84.234.155.162, 84.234.155.160, 84.234.155.186",
8.8.4.4,Google Public DNS (2),0,www.sparebank1.no.,A,28.914928436279297,5096,1,193.212.175.209,
8.8.4.4,Google Public DNS (2),0,uib.no.,A,34.850120544433594,21455,1,129.177.6.11,
8.8.4.4,Google Public DNS (2),0,www.komplett.no.,A,46.97895050048828,19,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,54.162025451660156,6911,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.179, 84.234.155.177, 84.234.155.171, 84.234.155.162, 84.234.155.176, 84.234.155.185",
8.8.4.4,Google Public DNS (2),0,www.viaplay.no.,A,41.23806953430176,34,1,"143.204.55.61, 143.204.55.15, 143.204.55.127, 143.204.55.67",
8.8.4.4,Google Public DNS (2),0,www.fsweb.no.,A,62.87693977355957,21599,2,fsweb.no. -> 129.240.118.183,
8.8.4.4,Google Public DNS (2),0,www.telenor.no.,A,40.651798248291016,231,1,153.110.156.145,
8.8.4.4,Google Public DNS (2),0,yr.no.,A,52.05988883972168,19,1,"84.234.155.163, 84.234.155.194",
8.8.4.4,Google Public DNS (2),0,static.dvb.no.,A,70.5709457397461,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.vg.no.,A,29.381990432739258,98,1,"195.88.54.16, 195.88.55.16",
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,29.549837112426758,44,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,27.276992797851562,21597,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,www.vg.no.,A,26.594877243041992,118,1,"195.88.54.16, 195.88.55.16",
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,37.612199783325195,355,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.231, 79.170.81.233",
8.8.4.4,Google Public DNS (2),0,tv2.no.,A,27.604103088378906,10056,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,nrk.no.,A,74.66316223144531,19,1,"84.234.155.154, 84.234.155.153",
8.8.4.4,Google Public DNS (2),0,www.lkhaaland.no.,A,362.14494705200195,599,2,homer.maksimer.net. -> 91.192.220.189,
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,38.06900978088379,341,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,27.534961700439453,38,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,www.nav.no.,A,26.315927505493164,545,1,155.55.150.1,
8.8.4.4,Google Public DNS (2),0,xxl.no.,A,28.048992156982422,717,1,143.204.47.46,
8.8.4.4,Google Public DNS (2),0,www.dplay.no.,A,74.86295700073242,59,1,"143.204.55.101, 143.204.55.89, 143.204.55.85, 143.204.55.53",
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,27.358055114746094,8864,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,ntnu.no.,A,37.76383399963379,372,1,129.241.160.102,
8.8.4.4,Google Public DNS (2),0,www.prisjakt.no.,A,35.20512580871582,118,1,"104.26.8.137, 104.26.9.137",
8.8.4.4,Google Public DNS (2),0,www.sparebank1.no.,A,26.142120361328125,20400,1,193.212.175.209,
8.8.4.4,Google Public DNS (2),0,www.nav.no.,A,38.11001777648926,381,1,155.55.150.1,
8.8.4.4,Google Public DNS (2),0,vegvesen.no.,A,39.12091255187988,20988,1,146.2.0.252,
8.8.4.4,Google Public DNS (2),0,www.dn.no.,A,30.820131301879883,13,2,dn.no. -> 87.238.33.145,
8.8.4.4,Google Public DNS (2),0,dagbladet.no.,A,38.478851318359375,149,1,"104.18.12.138, 104.18.13.138",
8.8.4.4,Google Public DNS (2),0,cache-3.e24.no.,A,69.7331428527832,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,komplett.no.,A,86.6398811340332,19,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,nav.no.,A,41.0311222076416,255,1,155.55.150.1,
8.8.4.4,Google Public DNS (2),0,babyshop.no.,A,52.802085876464844,299,1,"104.17.28.93, 104.17.29.93",
8.8.4.4,Google Public DNS (2),0,www.nmkegersund.no.,A,103.09886932373047,14399,2,nmkegersund.no. -> 178.164.11.114,
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,56.40006065368652,727,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.163, 84.234.155.201, 84.234.155.186, 84.234.155.162, 84.234.155.179, 84.234.155.176, 84.234.155.169",
8.8.4.4,Google Public DNS (2),0,cache-6.autopass.no.,A,101.10282897949219,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.nordea.no.,A,129.13107872009277,599,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.122.230.73,
8.8.4.4,Google Public DNS (2),0,www.komplett.no.,A,60.3179931640625,19,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,www.sparebank1.no.,A,32.41896629333496,2814,1,193.212.175.209,
8.8.4.4,Google Public DNS (2),0,static.sparebank1.no.,A,65.85979461669922,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,vgtv.no.,A,37.722110748291016,172,1,195.88.55.26,
8.8.4.4,Google Public DNS (2),0,nrk.no.,A,68.27902793884277,19,1,"84.234.155.154, 84.234.155.153",
8.8.4.4,Google Public DNS (2),0,feide.no.,A,41.26310348510742,195,1,"13.48.92.235, 13.48.72.176, 13.53.55.80",
8.8.4.4,Google Public DNS (2),0,www.telenor.no.,A,31.785011291503906,222,1,153.110.156.145,
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,97.46599197387695,806,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.169, 84.234.155.179, 84.234.155.162, 84.234.155.186, 84.234.155.176, 84.234.155.163, 84.234.155.201",
8.8.4.4,Google Public DNS (2),0,aftenposten.no.,A,36.69619560241699,73,1,"195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,www.3dsecure.no.,A,130.39183616638184,299,1,185.134.245.113,
8.8.4.4,Google Public DNS (2),0,www.viaplay.no.,A,39.77084159851074,7,1,"143.204.55.61, 143.204.55.15, 143.204.55.127, 143.204.55.67",
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,29.452085494995117,21410,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,www.vg.no.,A,26.368141174316406,33,1,"195.88.54.16, 195.88.55.16",
8.8.4.4,Google Public DNS (2),0,www.tek.no.,A,48.47908020019531,59,1,"143.204.55.98, 143.204.55.30, 143.204.55.74, 143.204.55.40",
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,32.19914436340332,164,1,216.58.207.227,
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,25.352001190185547,225,1,172.217.21.131,
8.8.4.4,Google Public DNS (2),0,www.sol.no.,A,38.7728214263916,113,1,"104.22.61.115, 104.22.60.115",
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,29.284000396728516,21443,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,www.gamer.no.,A,29.48307991027832,3488,2,"gamer.no. -> 87.238.60.136, 87.238.60.135",
8.8.4.4,Google Public DNS (2),0,cache-8.yr.no.,A,71.5949535369873,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.nordea.no.,A,91.30501747131348,292,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.122.230.73,
8.8.4.4,Google Public DNS (2),0,gamer.no.,A,36.477088928222656,181,1,"87.238.60.135, 87.238.60.136",
8.8.4.4,Google Public DNS (2),0,www.gyldendal.no.,A,29.965877532958984,3390,1,88.151.167.196,
8.8.4.4,Google Public DNS (2),0,google.no.,A,40.85993766784668,239,1,172.217.21.131,
8.8.4.4,Google Public DNS (2),0,feide.no.,A,38.26594352722168,181,1,"13.48.92.235, 13.48.72.176, 13.53.55.80",
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,51.63908004760742,6873,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.179, 84.234.155.171",
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,40.12298583984375,321,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
8.8.4.4,Google Public DNS (2),0,nettavisen.no.,A,30.537128448486328,285,1,185.57.253.180,
8.8.4.4,Google Public DNS (2),0,www.feide.no.,A,25.262117385864258,95,2,nymedia-web.uninett.no. -> 52.211.32.98,
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,47.32084274291992,66,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.231, 79.170.81.233",
8.8.4.4,Google Public DNS (2),0,fsweb.no.,A,27.62007713317871,21374,1,129.240.118.183,
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,44.69108581542969,21329,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,www.nordnet.no.,A,27.66895294189453,1960,1,193.111.104.21,
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,38.97500038146973,63,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.231, 79.170.81.233",
8.8.4.4,Google Public DNS (2),0,cache-6.dn.no.,A,302.5519847869873,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,27.871131896972656,8231,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,www.dn.no.,A,30.274152755737305,53,2,dn.no. -> 87.238.33.145,
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,39.84212875366211,314,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
8.8.4.4,Google Public DNS (2),0,www.bt.no.,A,30.924081802368164,224,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,tek.no.,A,49.91006851196289,59,1,"143.204.55.3, 143.204.55.102, 143.204.55.53, 143.204.55.27",
8.8.4.4,Google Public DNS (2),0,static.jobbnorge.no.,A,84.18989181518555,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.aftenposten.no.,A,30.803918838500977,221,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,26.3369083404541,311,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.231, 79.170.81.233",
8.8.4.4,Google Public DNS (2),0,www.altinn.no.,A,26.52907371520996,3289,2,altinn.no. -> 89.250.123.0,
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,38.275957107543945,5,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
8.8.4.4,Google Public DNS (2),0,www.uib.no.,A,38.30599784851074,20712,3,ita-prod-w3-tm.trafficmanager.net. -> ita-prod-w3.northeurope.cloudapp.azure.com. -> 23.101.60.163,
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,26.461124420166016,288,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,feide.no.,A,41.25785827636719,168,1,"13.48.92.235, 13.48.72.176, 13.53.55.80",
8.8.4.4,Google Public DNS (2),0,vg.no.,A,27.511119842529297,225,1,"195.88.54.16, 195.88.55.16",
8.8.4.4,Google Public DNS (2),0,www.aftenposten.no.,A,39.04104232788086,258,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,30.299901962280273,10409,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,www.dplay.no.,A,47.25909233093262,59,1,"143.204.55.101, 143.204.55.85, 143.204.55.89, 143.204.55.53",
8.8.4.4,Google Public DNS (2),0,www.aftenposten.no.,A,25.083065032958984,210,2,"sndcache.vgc.no. -> 195.88.54.37, 195.88.55.37",
8.8.4.4,Google Public DNS (2),0,www.telenor.no.,A,29.21915054321289,153,1,153.110.156.145,
8.8.4.4,Google Public DNS (2),0,feide.no.,A,39.56103324890137,224,1,"13.48.72.176, 13.53.55.80, 13.48.92.235",
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,50.52304267883301,321,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.169, 84.234.155.176, 84.234.155.186, 84.234.155.162, 84.234.155.179",
8.8.4.4,Google Public DNS (2),0,vg.no.,A,29.217004776000977,266,1,"195.88.55.16, 195.88.54.16",
8.8.4.4,Google Public DNS (2),0,www.nordea.no.,A,50.18115043640137,271,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.122.230.73,
8.8.4.4,Google Public DNS (2),0,zalando.no.,A,45.3951358795166,59,1,130.211.9.113,
8.8.4.4,Google Public DNS (2),0,www.aid.no.,A,30.63511848449707,3156,2,aid.no. -> 87.238.38.9,
8.8.4.4,Google Public DNS (2),0,www.dagbladet.no.,A,28.101205825805664,221,1,"104.18.12.138, 104.18.13.138",
8.8.4.4,Google Public DNS (2),0,www.gyldendal.no.,A,26.338815689086914,2496,1,88.151.167.196,
8.8.4.4,Google Public DNS (2),0,www.lokus.no.,A,42.58584976196289,3032,2,lokus.no. -> 87.238.34.190,
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,38.26713562011719,475,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.232, 79.170.81.231",
8.8.4.4,Google Public DNS (2),0,www.lovdata.no.,A,37.99104690551758,210,1,146.192.246.146,
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,36.29589080810547,287,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,www.adressa.no.,A,28.234004974365234,3523,1,193.161.16.50,
8.8.4.4,Google Public DNS (2),0,www.nav.no.,A,40.101051330566406,160,1,155.55.150.1,
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,35.34889221191406,286,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,yr.no.,A,49.794912338256836,19,1,"84.234.155.163, 84.234.155.194",
8.8.4.4,Google Public DNS (2),0,www.nordnet.no.,A,43.72096061706543,3581,1,193.111.104.21,
8.8.4.4,Google Public DNS (2),0,www.nav.no.,A,38.101911544799805,335,1,155.55.150.1,
8.8.4.4,Google Public DNS (2),0,www.blush.no.,A,47.312021255493164,912,3,"www.blush.no-v1.edgekey.net. -> e27868.b.akamaiedge.net. -> 95.101.133.16, 95.101.133.9",
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,24.868011474609375,274,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,cache-9.tv2.no.,A,67.24715232849121,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.vegvesen.no.,A,29.04796600341797,18135,2,00a-plb-service-pub-252.vegvesen.no. -> 146.2.0.252,
8.8.4.4,Google Public DNS (2),0,www.komplett.no.,A,72.07894325256348,19,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,27.493953704833984,282,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,47.56903648376465,678,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.176, 84.234.155.187, 84.234.155.160, 84.234.155.161, 84.234.155.169",
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,27.868032455444336,125,1,172.217.21.131,
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,39.80112075805664,280,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,47.41787910461426,6706,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.185, 84.234.155.176",
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,41.068077087402344,211,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,30.292034149169922,10479,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,nordea.no.,A,26.330947875976562,95,1,158.233.250.69,
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,28.63597869873047,66,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,feide.no.,A,37.420034408569336,148,1,"13.48.92.235, 13.48.72.176, 13.53.55.80",
8.8.4.4,Google Public DNS (2),0,www.viaplay.no.,A,50.25196075439453,59,1,"143.204.55.61, 143.204.55.67, 143.204.55.15, 143.204.55.127",
8.8.4.4,Google Public DNS (2),0,komplett.no.,A,45.4409122467041,19,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,norsk-tipping.no.,A,35.92109680175781,3325,1,185.32.88.10,
8.8.4.4,Google Public DNS (2),0,feide.no.,A,36.88311576843262,146,1,"13.48.92.235, 13.48.72.176, 13.53.55.80",
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,36.76009178161621,207,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,cache-9.vg.no.,A,77.5151252746582,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.dagbladet.no.,A,26.283979415893555,102,1,"104.18.12.138, 104.18.13.138",
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,29.35004234313965,225,1,172.217.22.163,
8.8.4.4,Google Public DNS (2),0,finn.no.,A,24.836063385009766,262,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,inkrement.no.,A,26.213884353637695,195,1,52.174.87.100,
8.8.4.4,Google Public DNS (2),0,www.dagbladet.no.,A,26.412010192871094,182,1,"104.18.12.138, 104.18.13.138",
8.8.4.4,Google Public DNS (2),0,www.aftenbladet.no.,A,28.230905532836914,192,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,www.uib.no.,A,39.469003677368164,20958,3,ita-prod-w3-tm.trafficmanager.net. -> ita-prod-w3.northeurope.cloudapp.azure.com. -> 23.101.60.163,
8.8.4.4,Google Public DNS (2),0,cache-9.nav.no.,A,53.18117141723633,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,29.011964797973633,106,1,172.217.22.163,
8.8.4.4,Google Public DNS (2),0,nrk.no.,A,48.287153244018555,19,1,"84.234.155.154, 84.234.155.153",
8.8.4.4,Google Public DNS (2),0,www.aftenbladet.no.,A,35.015106201171875,265,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,elkjop.no.,A,44.049978256225586,439,1,31.47.202.130,
8.8.4.4,Google Public DNS (2),0,www.vgtv.no.,A,28.367996215820312,567,2,vgtv.no. -> 195.88.55.26,
8.8.4.4,Google Public DNS (2),0,www.footway.no.,A,69.05317306518555,59,1,"3.248.104.254, 52.209.134.145, 52.50.16.3",
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,30.31611442565918,8982,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,www.aftenbladet.no.,A,38.60902786254883,262,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,www.nettavisen.no.,A,38.15603256225586,197,1,185.57.253.180,
8.8.4.4,Google Public DNS (2),0,xxl.no.,A,35.32099723815918,132,1,143.204.47.46,
8.8.4.4,Google Public DNS (2),0,www.google.no.,A,27.33898162841797,126,1,216.58.207.227,
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,49.223899841308594,4741,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.193, 84.234.155.177, 84.234.155.200, 84.234.155.185, 84.234.155.162, 84.234.155.171",
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,62.23702430725098,745,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.161, 84.234.155.169, 84.234.155.187, 84.234.155.176, 84.234.155.168, 84.234.155.162",
8.8.4.4,Google Public DNS (2),0,www.tek.no.,A,38.0251407623291,2,1,"143.204.55.98, 143.204.55.30, 143.204.55.74, 143.204.55.40",
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,35.26592254638672,20971,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,www.hortenhavn.no.,A,178.7269115447998,3599,3,hortenhavn.azurewebsites.net. -> waws-prod-db3-005.sip.azurewebsites.windows.net. -> 40.112.93.201,
8.8.4.4,Google Public DNS (2),0,www.nav.no.,A,36.715030670166016,134,1,155.55.150.1,
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,40.5731201171875,259,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,tek.no.,A,48.68602752685547,59,1,"143.204.55.3, 143.204.55.102, 143.204.55.53, 143.204.55.27",
8.8.4.4,Google Public DNS (2),0,startsiden.no.,A,37.42194175720215,138,1,"87.238.33.153, 87.238.33.154",
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,55.253028869628906,4737,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.193, 84.234.155.177, 84.234.155.200, 84.234.155.185, 84.234.155.162, 84.234.155.171",
8.8.4.4,Google Public DNS (2),0,www.difi.no.,A,38.38920593261719,16,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.231, 79.170.81.233",
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,98.7100601196289,6684,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.193, 84.234.155.177, 84.234.155.200, 84.234.155.171, 84.234.155.185, 84.234.155.162",
8.8.4.4,Google Public DNS (2),0,komplett.no.,A,50.05908012390137,19,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,www.aftenposten.no.,A,34.43002700805664,218,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,www.vg.no.,A,30.673980712890625,35,1,"195.88.54.16, 195.88.55.16",
8.8.4.4,Google Public DNS (2),0,www.autopass.no.,A,38.22588920593262,20865,2,00ab-lb-p01-internett-service-pub-66.vegvesen.no. -> 185.36.51.66,
8.8.4.4,Google Public DNS (2),0,www.telenor.no.,A,35.241127014160156,105,1,153.110.156.145,
8.8.4.4,Google Public DNS (2),0,www.adressa.no.,A,30.733108520507812,2313,1,193.161.16.50,
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,60.60385704040527,4732,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.193, 84.234.155.177, 84.234.155.200, 84.234.155.185, 84.234.155.162, 84.234.155.171",
8.8.4.4,Google Public DNS (2),0,www.vg.no.,A,26.23891830444336,30,1,"195.88.54.16, 195.88.55.16",
8.8.4.4,Google Public DNS (2),0,dvb.no.,A,41.040897369384766,185,1,"104.27.156.111, 104.27.157.111",
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,45.96090316772461,5599,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.177, 84.234.155.162, 84.234.155.171, 84.234.155.168, 84.234.155.193",
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,83.79697799682617,599,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,komplett.no.,A,36.370038986206055,14,1,104.75.80.224,
8.8.4.4,Google Public DNS (2),0,www.nrk.no.,A,112.39099502563477,6677,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 84.234.155.193, 84.234.155.177, 84.234.155.200, 84.234.155.171, 84.234.155.185, 84.234.155.162",
8.8.4.4,Google Public DNS (2),0,e24.no.,A,32.193899154663086,329,1,195.88.55.47,
8.8.4.4,Google Public DNS (2),0,www.tv2.no.,A,26.373863220214844,8140,1,5.44.65.150,
8.8.4.4,Google Public DNS (2),0,www.finn.no.,A,27.682065963745117,253,1,152.90.94.9,
8.8.4.4,Google Public DNS (2),0,www.yr.no.,A,54.47506904602051,731,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 84.234.155.161, 84.234.155.169, 84.234.155.187, 84.234.155.176, 84.234.155.168, 84.234.155.162",
8.8.4.4,Google Public DNS (2),0,www.gamer.no.,A,77.99696922302246,3599,2,"gamer.no. -> 87.238.60.136, 87.238.60.135",
8.8.4.4,Google Public DNS (2),0,www.gamer.no.,A,30.054092407226562,3549,2,"gamer.no. -> 87.238.60.136, 87.238.60.135",
8.8.4.4,Google Public DNS (2),0,www.uia.no.,A,27.102947235107422,3539,1,158.37.220.160,
8.8.4.4,Google Public DNS (2),0,www.pizzabakeren.no.,A,64.17584419250488,299,1,"104.26.3.7, 104.26.2.7",
8.8.4.4,Google Public DNS (2),0,www.dagbladet.no.,A,29.39605712890625,158,1,"104.18.12.138, 104.18.13.138",
8.8.4.4,Google Public DNS (2),0,viaplay.no.,A,72.23296165466309,59,1,"143.204.55.127, 143.204.55.61, 143.204.55.67, 143.204.55.15",
8.8.4.4,Google Public DNS (2),0,viaplay.no.,A,54.66008186340332,59,1,"143.204.55.61, 143.204.55.127, 143.204.55.67, 143.204.55.15",
8.8.4.4,Google Public DNS (2),0,static.feide.no.,A,58.98094177246094,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.uio.no.,A,29.02698516845703,21012,1,129.240.118.130,
8.8.4.4,Google Public DNS (2),0,fsweb.no.,A,26.437044143676758,20738,1,129.240.118.183,
8.8.4.4,Google Public DNS (2),0,www.e24.no.,A,36.69118881225586,242,2,e24.no. -> 195.88.55.47,
8.8.4.4,Google Public DNS (2),0,www.feide.no.,A,44.975996017456055,113,2,nymedia-web.uninett.no. -> 52.211.32.98,
8.8.4.4,Google Public DNS (2),0,cache-9.e24.no.,A,56.973934173583984,-1,-1,NXDOMAIN,
8.8.4.4,Google Public DNS (2),0,www.aftenposten.no.,A,29.44016456604004,243,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
8.8.4.4,Google Public DNS (2),0,viaplay.no.,A,51.672935485839844,59,1,"143.204.55.67, 143.204.55.15, 143.204.55.61, 143.204.55.127",
8.8.4.4,Google Public DNS (2),0,www.tek.no.,A,51.6510009765625,59,1,"143.204.55.40, 143.204.55.98, 143.204.55.74, 143.204.55.30",
8.8.4.4,Google Public DNS (2),0,www.dagbladet.no.,A,29.417037963867188,139,1,"104.18.13.138, 104.18.12.138",
